,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
234,E2,01/01/11,Brentford,Dag and Red,2,1,0.5780346820809249,0.2777777777777778,0.21052631578947367,1011,Brentford1011,Dag and Red1011,E21011,0.06633877564817636,0.5420741468672235,0.26049674280008245,0.19742911033269403,Man City,Hull,3,0
271,E2,15/01/11,Hartlepool,Dag and Red,0,1,0.5780346820809249,0.2777777777777778,0.21052631578947367,1011,Hartlepool1011,Dag and Red1011,E21011,0.06633877564817636,0.5420741468672235,0.26049674280008245,0.19742911033269403,Sunderland,Fulham,0,3
324,E2,05/02/11,Oldham,Dag and Red,1,1,0.5988023952095809,0.26666666666666666,0.2,1011,Oldham1011,Dag and Red1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Liverpool,Birmingham,1,1
348,E2,15/02/11,Walsall,Dag and Red,1,0,0.47619047619047616,0.29411764705882354,0.29411764705882354,1011,Walsall1011,Dag and Red1011,E21011,0.06442577030812324,0.4473684210526316,0.27631578947368424,0.27631578947368424,Arsenal,Man City,3,0
386,E2,05/03/11,Bristol Rvs,Dag and Red,0,2,0.4166666666666667,0.30303030303030304,0.3472222222222222,1011,Bristol Rvs1011,Dag and Red1011,E21011,0.06691919191919204,0.3905325443786982,0.2840236686390532,0.32544378698224846,QPR,Blackpool,0,3
418,E2,12/03/11,Swindon,Dag and Red,1,1,0.48780487804878053,0.30303030303030304,0.2777777777777778,1011,Swindon1011,Dag and Red1011,E21011,0.06861295885686136,0.4564841498559078,0.28357348703170027,0.25994236311239194,Derby,Plymouth,1,1
440,E2,22/03/11,Leyton Orient,Dag and Red,1,1,0.6172839506172839,0.2777777777777778,0.2,1011,Leyton Orient1011,Dag and Red1011,E21011,0.09506172839506166,0.5636978579481398,0.25366403607666294,0.1826381059751973,Coventry,Bristol City,1,1
459,E2,02/04/11,Exeter,Dag and Red,2,1,0.4347826086956522,0.3076923076923077,0.3225806451612903,1011,Exeter1011,Dag and Red1011,E21011,0.0650555615492503,0.40822528363047,0.28889789303079416,0.3028768233387358,Swansea,Bristol City,3,0
485,E2,12/04/11,Brighton,Dag and Red,4,3,0.6666666666666666,0.25,0.15384615384615385,1011,Brighton1011,Dag and Red1011,E21011,0.07051282051282048,0.6227544910179641,0.23353293413173654,0.14371257485029942,West Brom,Crystal Palace,3,0
499,E2,16/04/11,Tranmere,Dag and Red,2,0,0.42016806722689076,0.3076923076923077,0.3333333333333333,1011,Tranmere1011,Dag and Red1011,E21011,0.06119370825253179,0.39593908629441626,0.2899492385786802,0.3141116751269035,Barnsley,Ipswich,3,0
519,E2,25/04/11,Huddersfield,Dag and Red,2,1,0.6944444444444444,0.23094688221709006,0.14285714285714285,1011,Huddersfield1011,Dag and Red1011,E21011,0.06824846951867736,0.6500776404176282,0.2161921021250311,0.13373025745734066,QPR,Preston,3,0
547,E2,07/05/11,Peterboro,Dag and Red,5,0,0.5235602094240838,0.26666666666666666,0.2777777777777778,1011,Peterboro1011,Dag and Red1011,E21011,0.06800465386852839,0.49022277901846495,0.24968680211340483,0.26009041886813006,QPR,Leicester,3,0
